time,input
40.6,-1.0
40.7,-1.0
40.800000000000004,-1.0
40.900000000000006,-1.0
41.0,-1.0
41.1,-1.0
41.2,-1.0
41.300000000000004,-1.0
41.400000000000006,-1.0
41.5,-1.0
41.6,-1.0
41.7,-1.0
41.800000000000004,-1.0
41.900000000000006,-1.0
42.0,-1.0
42.1,-1.0
42.2,-1.0
42.300000000000004,-1.0
42.400000000000006,-1.0
42.5,-1.0
42.6,-1.0
42.7,-1.0
42.800000000000004,-1.0
42.900000000000006,-1.0
43.0,-1.0
43.1,-1.0
43.2,-1.0
43.300000000000004,-1.0
43.400000000000006,-1.0
43.5,-1.0
43.6,-1.0
43.7,-1.0
43.800000000000004,-1.0
43.900000000000006,-1.0
44.0,-1.0
44.1,-1.0
44.2,-1.0
44.300000000000004,-1.0
44.400000000000006,-1.0
44.5,-1.0
44.6,-1.0
44.7,-1.0
44.800000000000004,-1.0
44.900000000000006,-1.0
45.0,-1.0
45.1,-1.0
45.2,-1.0
45.300000000000004,-1.0
45.400000000000006,-1.0
45.5,-1.0
45.6,-1.0
45.7,-1.0
45.800000000000004,-1.0
45.900000000000006,-1.0
46.0,-1.0
46.1,-1.0
46.2,-1.0
46.300000000000004,-1.0
46.400000000000006,-1.0
46.5,-1.0
46.6,-1.0
46.7,-1.0
46.800000000000004,-1.0
46.900000000000006,-1.0
47.0,-1.0
47.1,-1.0
47.2,-1.0
47.300000000000004,-1.0
47.400000000000006,-1.0
47.5,-1.0
47.6,-1.0
47.7,-1.0
47.800000000000004,-1.0
47.900000000000006,-1.0
48.0,-1.0
48.1,-1.0
48.2,-1.0
48.300000000000004,-1.0
48.400000000000006,-1.0
48.5,-1.0
48.6,-1.0
48.7,-1.0
48.800000000000004,-1.0
48.900000000000006,-1.0
49.0,-1.0
49.1,-1.0
49.2,-1.0
49.300000000000004,-1.0
49.400000000000006,-1.0
49.5,-1.0
49.6,-1.0
49.7,-1.0
49.800000000000004,-1.0
49.900000000000006,-1.0
50.0,-1.0
50.1,-1.0
50.2,-1.0
50.300000000000004,-1.0
50.400000000000006,-1.0
50.5,-1.0
50.6,-1.0
50.7,-1.0
50.800000000000004,-1.0
50.900000000000006,-1.0
51.0,-1.0
51.1,-1.0
51.2,-1.0
51.300000000000004,-1.0
51.400000000000006,-1.0
51.5,-1.0
51.6,-1.0
51.7,-1.0
51.800000000000004,-1.0
51.900000000000006,-1.0
52.0,-1.0
52.1,-1.0
52.2,-1.0
52.300000000000004,-1.0
52.400000000000006,-1.0
52.5,-1.0
52.6,-1.0
52.7,-1.0
52.800000000000004,-1.0
52.900000000000006,-1.0
53.0,-1.0
53.1,-1.0
53.2,-1.0
53.300000000000004,-1.0
53.400000000000006,-1.0
53.5,-1.0
53.6,-1.0
53.7,-1.0
53.800000000000004,-1.0
53.900000000000006,-1.0
54.0,-1.0
54.1,-1.0
54.2,-1.0
54.300000000000004,-1.0
54.400000000000006,-1.0
54.5,-1.0
54.6,-1.0
54.7,-1.0
54.800000000000004,-1.0
54.900000000000006,-1.0
55.0,-1.0
55.1,-1.0
55.2,-1.0
55.300000000000004,-1.0
55.400000000000006,-1.0
55.5,-1.0
55.6,-1.0
55.7,-1.0
55.800000000000004,-1.0
55.900000000000006,-1.0
56.0,-1.0
56.1,-1.0
56.2,-1.0
56.300000000000004,-1.0
56.400000000000006,-1.0
56.5,-1.0
56.6,-1.0
56.7,-1.0
56.800000000000004,-1.0
56.900000000000006,-1.0
57.0,-1.0
57.1,-1.0
57.2,-1.0
57.300000000000004,-1.0
57.400000000000006,-1.0
57.5,-1.0
57.6,-1.0
57.7,-1.0
57.800000000000004,-1.0
57.900000000000006,-1.0
58.0,-1.0
58.1,-1.0
58.2,-1.0
58.300000000000004,-1.0
58.400000000000006,-1.0
58.5,-1.0
58.6,-1.0
58.7,-1.0
58.800000000000004,-1.0
58.900000000000006,-1.0
59.0,-1.0
59.1,-1.0
59.2,-1.0
59.300000000000004,-1.0
59.400000000000006,-1.0
59.5,-1.0
59.6,-1.0
59.7,-1.0
59.800000000000004,-1.0
59.900000000000006,-1.0
60.0,-1.0
60.1,-1.0
60.2,-1.0
60.300000000000004,-1.0
60.400000000000006,-1.0
60.5,-1.0
60.6,-1.0
60.7,-1.0
60.800000000000004,-1.0
60.900000000000006,-1.0
61.0,-1.0
61.1,-1.0
61.2,-1.0
61.300000000000004,-1.0
61.400000000000006,-1.0
61.5,-1.0
61.6,-1.0
61.7,-1.0
61.800000000000004,-1.0
61.900000000000006,-1.0
62.0,-1.0
62.1,-1.0
62.2,-1.0
62.300000000000004,-1.0
62.400000000000006,-1.0
62.5,-1.0
62.6,-1.0
62.7,-1.0
62.800000000000004,-1.0
62.900000000000006,-1.0
63.0,-1.0
63.1,-1.0
63.2,-1.0
63.300000000000004,-1.0
63.400000000000006,-1.0
63.5,-1.0
63.6,-1.0
63.7,-1.0
63.800000000000004,-1.0
63.900000000000006,-1.0
64.0,-1.0
64.10000000000001,-1.0
64.2,-1.0
64.3,-1.0
64.4,-1.0
64.5,-1.0
64.60000000000001,-1.0
64.7,-1.0
64.8,-1.0
64.9,-1.0
65.0,-1.0
65.10000000000001,-1.0
65.2,-1.0
65.3,-1.0
65.4,-1.0
65.5,-1.0
65.60000000000001,-1.0
65.7,-1.0
65.8,-1.0
65.9,-1.0
66.0,-1.0
66.10000000000001,-1.0
66.2,-1.0
66.3,-1.0
66.4,-1.0
66.5,-1.0
66.60000000000001,-1.0
66.7,-1.0
66.8,-1.0
66.9,-1.0
67.0,-1.0
67.10000000000001,-1.0
67.2,-1.0
67.3,-1.0
67.4,-1.0
67.5,-1.0
67.60000000000001,-1.0
67.7,-1.0
67.8,-1.0
67.9,-1.0
68.0,-1.0
68.10000000000001,-1.0
68.2,-1.0
68.3,-1.0
68.4,-1.0
68.5,-1.0
68.60000000000001,-1.0
68.7,-1.0
68.8,-1.0
68.9,-1.0
69.0,-1.0
69.10000000000001,-1.0
69.2,-1.0
69.3,-1.0
69.4,-1.0
69.5,-1.0
69.60000000000001,-1.0
69.7,-1.0
69.8,-1.0
69.9,-1.0
70.0,0.5
70.10000000000001,0.5
70.2,0.5
70.3,0.5
70.4,0.5
70.5,0.5
70.60000000000001,0.5
70.7,0.5
70.8,0.5
70.9,0.5
71.0,0.5
71.10000000000001,0.5
71.2,0.5
71.3,0.5
71.4,0.5
71.5,0.5
71.60000000000001,0.5
71.7,0.5
71.8,0.5
71.9,0.5
72.0,0.5
72.10000000000001,0.5
72.2,0.5
72.3,0.5
72.4,0.5
72.5,0.5
72.60000000000001,0.5
72.7,0.5
72.8,0.5
72.9,0.5
73.0,0.5
73.10000000000001,0.5
73.2,0.5
73.3,0.5
73.4,0.5
73.5,0.5
73.60000000000001,0.5
73.7,0.5
73.8,0.5
73.9,0.5
74.0,0.5
74.10000000000001,0.5
74.2,0.5
74.3,0.5
74.4,0.5
74.5,0.5
74.60000000000001,0.5
74.7,0.5
74.8,0.5
74.9,0.5
75.0,0.5
75.10000000000001,0.5
75.2,0.5
75.3,0.5
75.4,0.5
75.5,0.5
75.60000000000001,0.5
75.7,0.5
75.8,0.5
75.9,0.5
76.0,0.5
76.10000000000001,0.5
76.2,0.5
76.3,0.5
76.4,0.5
76.5,0.5
76.60000000000001,0.5
76.7,0.5
76.80000000000001,0.5
76.9,0.5
77.0,0.5
77.10000000000001,0.5
77.2,0.5
77.30000000000001,0.5
77.4,0.5
77.5,0.5
77.60000000000001,0.5
77.7,0.5
77.80000000000001,0.5
77.9,0.5
78.0,0.5
78.10000000000001,0.5
78.2,0.5
78.30000000000001,0.5
78.4,0.5
78.5,0.5
78.60000000000001,0.5
78.7,0.5
78.80000000000001,0.5
78.9,0.5
79.0,0.5
79.10000000000001,0.5
79.2,0.5
79.30000000000001,0.5
79.4,0.5
79.5,0.5
79.60000000000001,0.5
79.7,0.5
79.80000000000001,0.5
79.9,0.5
80.0,0.5
80.10000000000001,0.5
80.2,0.5
80.30000000000001,0.5
80.4,0.5
80.5,0.5
80.60000000000001,0.5
80.7,0.5
80.80000000000001,0.5
80.9,0.5
81.0,0.5
81.10000000000001,0.5
81.2,0.5
81.30000000000001,0.5
81.4,0.5
81.5,0.5
81.60000000000001,0.5
81.7,0.5
81.80000000000001,0.5
81.9,0.5
82.0,0.5
82.10000000000001,0.5
82.2,0.5
82.30000000000001,0.5
82.4,0.5
82.5,0.5
82.60000000000001,0.5
82.7,0.5
82.80000000000001,0.5
82.9,0.5
83.0,0.5
83.10000000000001,0.5
83.2,0.5
83.30000000000001,0.5
83.4,0.5
83.5,0.5
83.60000000000001,0.5
83.7,0.5
83.80000000000001,0.5
83.9,0.5
84.0,0.5
84.10000000000001,0.5
84.2,0.5
84.30000000000001,0.5
84.4,0.5
84.5,0.5
84.60000000000001,0.5
84.7,0.5
84.80000000000001,0.5
84.9,0.5
85.0,0.5
85.10000000000001,0.5
85.2,0.5
85.30000000000001,0.5
85.4,0.5
85.5,0.5
85.60000000000001,0.5
85.7,0.5
85.80000000000001,0.5
85.9,0.5
86.0,0.5
86.10000000000001,0.5
86.2,0.5
86.30000000000001,0.5
86.4,0.5
86.5,0.5
86.60000000000001,0.5
86.7,0.5
86.80000000000001,0.5
86.9,0.5
87.0,0.5
87.10000000000001,0.5
87.2,0.5
87.30000000000001,0.5
87.4,0.5
87.5,0.5
87.60000000000001,0.5
87.7,0.5
87.80000000000001,0.5
87.9,0.5
88.0,0.5
88.10000000000001,0.5
88.2,0.5
88.30000000000001,0.5
88.4,0.5
88.5,0.5
88.60000000000001,0.5
88.7,0.5
88.80000000000001,0.5
88.9,0.5
89.0,0.5
89.10000000000001,0.5
89.2,0.5
89.30000000000001,0.5
89.4,0.5
89.5,0.5
89.60000000000001,0.5
89.7,0.5
89.80000000000001,0.5
89.9,0.5
90.0,0.5
90.10000000000001,0.5
90.2,0.5
90.30000000000001,0.5
90.4,0.5
90.5,0.5
90.60000000000001,0.5
90.7,0.5
90.80000000000001,0.5
90.9,0.5
91.0,0.5
91.10000000000001,0.5
91.2,0.5
91.30000000000001,0.5
91.4,0.5
91.5,0.5
91.60000000000001,0.5
91.7,0.5
91.80000000000001,0.5
91.9,0.5
92.0,0.5
92.10000000000001,0.5
92.2,0.5
92.30000000000001,0.5
92.4,0.5
92.5,0.5
92.60000000000001,0.5
92.7,0.5
92.80000000000001,0.5
92.9,0.5
93.0,0.5
93.10000000000001,0.5
93.2,0.5
93.30000000000001,0.5
93.4,0.5
93.5,0.5
93.60000000000001,0.5
93.7,0.5
93.80000000000001,0.5
93.9,0.5
94.0,0.5
94.10000000000001,0.5
94.2,0.5
94.30000000000001,0.5
94.4,0.5
94.5,0.5
94.60000000000001,0.5
94.7,0.5
94.80000000000001,0.5
94.9,0.5
95.0,0.5
95.10000000000001,0.5
95.2,0.5
95.30000000000001,0.5
95.4,0.5
95.5,0.5
95.60000000000001,0.5
95.7,0.5
95.80000000000001,0.5
95.9,0.5
96.0,0.5
96.10000000000001,0.5
96.2,0.5
96.30000000000001,0.5
96.4,0.5
96.5,0.5
96.60000000000001,0.5
96.7,0.5
96.80000000000001,0.5
96.9,0.5
97.0,0.5
97.10000000000001,0.5
97.2,0.5
97.30000000000001,0.5
97.4,0.5
97.5,0.5
97.60000000000001,0.5
97.7,0.5
97.80000000000001,0.5
97.9,0.5
98.0,0.5
98.10000000000001,0.5
98.2,0.5
98.30000000000001,0.5
98.4,0.5
98.5,0.5
98.60000000000001,0.5
98.7,0.5
98.80000000000001,0.5
98.9,0.5
99.0,0.5
99.10000000000001,0.5
99.2,0.5
99.30000000000001,0.5
99.4,0.5
99.5,0.5
99.60000000000001,0.5
99.7,0.5
99.80000000000001,0.5
99.9,0.5
100.0,0.3
100.10000000000001,0.3
100.2,0.3
100.30000000000001,0.3
100.4,0.3
100.5,0.3
100.60000000000001,0.3
100.7,0.3
100.80000000000001,0.3
100.9,0.3
101.0,0.3
101.10000000000001,0.3
101.2,0.3
101.30000000000001,0.3
101.4,0.3
101.5,0.3
101.60000000000001,0.3
101.7,0.3
101.80000000000001,0.3
101.9,0.3
102.0,0.3
102.10000000000001,0.3
102.2,0.3
102.30000000000001,0.3
102.4,0.3
102.5,0.3
102.60000000000001,0.3
102.7,0.3
102.80000000000001,0.3
102.9,0.3
103.0,0.3
103.10000000000001,0.3
103.2,0.3
103.30000000000001,0.3
103.4,0.3
103.5,0.3
103.60000000000001,0.3
103.7,0.3
103.80000000000001,0.3
103.9,0.3
104.0,0.3
104.10000000000001,0.3
104.2,0.3
104.30000000000001,0.3
104.4,0.3
104.5,0.3
104.60000000000001,0.3
104.7,0.3
104.80000000000001,0.3
104.9,0.3
105.0,0.3
105.10000000000001,0.3
105.2,0.3
105.30000000000001,0.3
105.4,0.3
105.5,0.3
105.60000000000001,0.3
105.7,0.3
105.80000000000001,0.3
105.9,0.3
106.0,0.3
106.10000000000001,0.3
106.2,0.3
106.30000000000001,0.3
106.4,0.3
106.5,0.3
106.60000000000001,0.3
106.7,0.3
106.80000000000001,0.3
106.9,0.3
107.0,0.3
107.10000000000001,0.3
107.2,0.3
107.30000000000001,0.3
107.4,0.3
107.5,0.3
107.60000000000001,0.3
107.7,0.3
107.80000000000001,0.3
107.9,0.3
108.0,0.3
108.10000000000001,0.3
108.2,0.3
108.30000000000001,0.3
108.4,0.3
108.5,0.3
108.60000000000001,0.3
108.7,0.3
108.80000000000001,0.3
108.9,0.3
109.0,0.3
109.10000000000001,0.3
109.2,0.3
109.30000000000001,0.3
109.4,0.3
109.5,0.3
109.60000000000001,0.3
109.7,0.3
109.80000000000001,0.3
109.9,0.3
110.0,0.3
110.10000000000001,0.3
110.2,0.3
110.30000000000001,0.3
110.4,0.3
110.5,0.3
110.60000000000001,0.3
110.7,0.3
110.80000000000001,0.3
110.9,0.3
111.0,0.3
111.10000000000001,0.3
111.2,0.3
111.30000000000001,0.3
111.4,0.3
111.5,0.3
111.60000000000001,0.3
111.7,0.3
111.80000000000001,0.3
111.9,0.3
112.0,0.3
112.10000000000001,0.3
112.2,0.3
112.30000000000001,0.3
112.4,0.3
112.5,0.3
112.60000000000001,0.3
112.7,0.3
112.80000000000001,0.3
112.9,0.3
113.0,0.3
113.10000000000001,0.3
113.2,0.3
113.30000000000001,0.3
113.4,0.3
113.5,0.3
113.60000000000001,0.3
113.7,0.3
113.80000000000001,0.3
113.9,0.3
114.0,0.3
114.10000000000001,0.3
114.2,0.3
114.30000000000001,0.3
114.4,0.3
114.5,0.3
114.60000000000001,0.3
114.7,0.3
114.80000000000001,0.3
114.9,0.3
115.0,0.3
115.10000000000001,0.3
115.2,0.3
115.30000000000001,0.3
115.4,0.3
115.5,0.3
115.60000000000001,0.3
115.7,0.3
115.80000000000001,0.3
115.9,0.3
116.0,0.3
116.10000000000001,0.3
116.2,0.3
116.30000000000001,0.3
116.4,0.3
116.5,0.3
116.60000000000001,0.3
116.7,0.3
116.80000000000001,0.3
116.9,0.3
117.0,0.3
117.10000000000001,0.3
117.2,0.3
117.30000000000001,0.3
117.4,0.3
117.5,0.3
117.60000000000001,0.3
117.7,0.3
117.80000000000001,0.3
117.9,0.3
118.0,0.3
118.10000000000001,0.3
118.2,0.3
118.30000000000001,0.3
118.4,0.3
118.5,0.3
118.60000000000001,0.3
118.7,0.3
118.80000000000001,0.3
118.9,0.3
119.0,0.3
119.10000000000001,0.3
119.2,0.3
119.30000000000001,0.3
119.4,0.3
119.5,0.3
119.60000000000001,0.3
119.7,0.3
119.80000000000001,0.3
119.9,0.3
120.0,0.3
120.10000000000001,0.3
120.2,0.3
120.30000000000001,0.3
120.4,0.3
120.5,0.3
120.60000000000001,0.3
120.7,0.3
120.80000000000001,0.3
120.9,0.3
121.0,0.3
121.10000000000001,0.3
121.2,0.3
121.30000000000001,0.3
121.4,0.3
121.5,0.3
121.60000000000001,0.3
121.7,0.3
121.80000000000001,0.3
121.9,0.3
122.0,0.3
122.10000000000001,0.3
122.2,0.3
122.30000000000001,0.3
122.4,0.3
122.5,0.3
122.60000000000001,0.3
122.7,0.3
122.80000000000001,0.3
122.9,0.3
123.0,0.3
123.10000000000001,0.3
123.2,0.3
123.30000000000001,0.3
123.4,0.3
123.5,0.3
123.60000000000001,0.3
123.7,0.3
123.80000000000001,0.3
123.9,0.3
124.0,0.3
124.10000000000001,0.3
124.2,0.3
124.30000000000001,0.3
124.4,0.3
124.5,0.3
124.60000000000001,0.3
124.7,0.3
124.80000000000001,0.3
124.9,0.3
125.0,0.3
125.10000000000001,0.3
125.2,0.3
125.30000000000001,0.3
125.4,0.3
125.5,0.3
125.60000000000001,0.3
125.7,0.3
125.80000000000001,0.3
125.9,0.3
126.0,0.3
126.10000000000001,0.3
126.2,0.3
126.30000000000001,0.3
126.4,0.3
126.5,0.3
126.60000000000001,0.3
126.7,0.3
126.80000000000001,0.3
126.9,0.3
127.0,0.3
127.10000000000001,0.3
127.2,0.3
127.30000000000001,0.3
127.4,0.3
127.5,0.3
127.60000000000001,0.3
127.7,0.3
127.80000000000001,0.3
127.9,0.3
128.0,0.3
128.1,0.3
128.20000000000002,0.3
128.3,0.3
128.4,0.3
128.5,0.3
128.6,0.3
128.70000000000002,0.3
128.8,0.3
128.9,0.3
129.0,0.3
129.1,0.3
129.20000000000002,0.3
129.3,0.3
129.4,0.3
129.5,0.3
129.6,0.3
129.70000000000002,0.3
129.8,0.3
129.9,0.3
130.0,0.3
130.1,0.3
130.20000000000002,0.3
130.3,0.3
130.4,0.3
130.5,0.3
130.6,0.3
130.70000000000002,0.3
130.8,0.3
130.9,0.3
131.0,0.3
131.1,0.3
131.20000000000002,0.3
131.3,0.3
131.4,0.3
131.5,0.3
131.6,0.3
131.70000000000002,0.3
131.8,0.3
131.9,0.3
132.0,0.3
132.1,0.3
132.20000000000002,0.3
132.3,0.3
132.4,0.3
132.5,0.3
132.6,0.3
132.70000000000002,0.3
132.8,0.3
132.9,0.3
133.0,0.3
133.1,0.3
133.20000000000002,0.3
133.3,0.3
133.4,0.3
133.5,0.3
133.6,0.3
133.70000000000002,0.3
133.8,0.3
133.9,0.3
134.0,0.3
134.1,0.3
134.20000000000002,0.3
134.3,0.3
134.4,0.3
134.5,0.3
134.6,0.3
134.70000000000002,0.3
134.8,0.3
134.9,0.3
135.0,0.3
135.1,0.3
135.20000000000002,0.3
135.3,0.3
135.4,0.3
135.5,0.3
135.6,0.3
135.70000000000002,0.3
135.8,0.3
135.9,0.3
136.0,0.3
136.1,0.3
136.20000000000002,0.3
136.3,0.3
136.4,0.3
136.5,0.3
136.6,0.3
136.70000000000002,0.3
136.8,0.3
136.9,0.3
137.0,0.3
137.1,0.3
137.20000000000002,0.3
137.3,0.3
137.4,0.3
137.5,0.3
137.6,0.3
137.70000000000002,0.3
137.8,0.3
137.9,0.3
138.0,0.3
138.1,0.3
138.20000000000002,0.3
138.3,0.3
138.4,0.3
138.5,0.3
138.6,0.3
138.70000000000002,0.3
138.8,0.3
138.9,0.3
139.0,0.3
139.1,0.3
139.20000000000002,0.3
139.3,0.3
139.4,0.3
139.5,0.3
139.6,0.3
139.70000000000002,0.3
139.8,0.3
139.9,0.3
140.0,0.3
140.1,0.3
140.20000000000002,0.3
140.3,0.3
140.4,0.3
140.5,0.3
140.6,0.3
140.70000000000002,0.3
140.8,0.3
140.9,0.3
141.0,0.3
141.1,0.3
141.20000000000002,0.3
141.3,0.3
141.4,0.3
141.5,0.3
141.6,0.3
141.70000000000002,0.3
141.8,0.3
141.9,0.3
142.0,0.3
142.1,0.3
142.20000000000002,0.3
142.3,0.3
142.4,0.3
142.5,0.3
142.6,0.3
142.70000000000002,0.3
142.8,0.3
142.9,0.3
143.0,0.3
143.1,0.3
143.20000000000002,0.3
143.3,0.3
143.4,0.3
143.5,0.3
143.6,0.3
143.70000000000002,0.3
143.8,0.3
143.9,0.3
144.0,0.3
144.1,0.3
144.20000000000002,0.3
144.3,0.3
144.4,0.3
144.5,0.3
144.6,0.3
144.70000000000002,0.3
144.8,0.3
144.9,0.3
145.0,0.3
145.1,0.3
145.20000000000002,0.3
145.3,0.3
145.4,0.3
145.5,0.3
145.6,0.3
145.70000000000002,0.3
